customer_id,age,income,employment_status,state,customer_tenure_months,card_type,rewards_preference,credit_score,credit_limit,current_balance,utilization_rate,revolver_flag,revolving_balance,payment_ratio,late_payments_12m,delinquency_flag,default_probability,risk_band,monthly_spend,transactions_count,avg_transaction_amount,grocery_spend,dining_spend,travel_spend,gas_spend,online_spend,inactive_flag,interchange_revenue,interest_revenue,rewards_cost,expected_credit_loss,risk_adjusted_profit,expected_spend_lift,expected_incremental_profit,expected_roi,customer_segment,recommended_action,offer_type,decision_status,ab_test_group,spend_to_income_ratio,balance_to_income_ratio,risk_adjusted_margin,utilization_band,profitability_band,roi_band,campaign_eligible_flag,risk_guardrail_flag
108854,48,111949.17,Full-Time,NY,87,Savor,Travel,752,26240.18,9451.71,0.3602,1,7664.1,0.7083,1,0,0.0069,Low Risk,4354.54,95,45.84,1404.15,1038.28,194.24,853.65,864.23,0,78.38,156.48,104.51,3.91,126.44,0.18,230.06,46.951,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Scale,Treatment,0.0389,0.0844,0.029,Moderate Utilization,High Profit,High ROI,1,0
108855,27,68376.5,Self-Employed,FL,58,Secured,Dining,643,16579.91,6094.77,0.3676,0,0.0,0.4437,1,0,0.017,Low Risk,2664.7,41,64.99,933.98,119.05,205.86,269.7,1136.11,0,47.96,0.0,15.99,6.22,25.75,0.1483,-7.06,-1.2048,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Do Not Launch,Not Eligible,0.039,0.0891,0.0097,Moderate Utilization,Moderate Profit,Negative ROI,0,0
108856,27,72164.23,Full-Time,IL,93,Quicksilver,Dining,721,21277.73,5161.98,0.2426,0,0.0,0.7796,0,0,0.0041,Low Risk,2249.26,35,64.26,302.28,345.99,42.51,663.31,895.18,0,40.49,0.0,38.24,1.27,0.98,0.1555,-13.15,-2.6353,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Do Not Launch,Not Eligible,0.0312,0.0715,0.0004,Low Utilization,Low Profit,Negative ROI,0,0
108857,32,39159.46,Full-Time,NY,113,Platinum,Travel,549,7273.02,3817.61,0.5249,0,0.0,0.3158,4,0,0.1773,Very High Risk,1473.64,22,66.98,403.7,108.61,408.32,63.37,489.64,0,26.53,0.0,14.74,40.61,-28.82,0.108,-231.08,-93.1774,Risk Watch,No Growth Offer,No Offer,Block,Not Eligible,0.0376,0.0975,-0.0196,Moderate Utilization,Negative Profit,Negative ROI,0,1
108858,35,45284.18,Full-Time,NY,89,Platinum,Travel,620,14868.6,1529.98,0.1029,1,996.81,0.6248,0,0,0.0109,Low Risk,2095.94,44,47.64,593.79,67.87,127.22,684.62,622.43,0,37.73,20.35,20.96,1.0,36.12,0.1496,33.84,10.8462,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Scale,Control,0.0463,0.0338,0.0172,Low Utilization,Moderate Profit,Moderate ROI,1,0
108859,22,103380.0,Part-Time,TX,61,Savor,Grocery,736,24953.21,16134.75,0.6466,0,0.0,0.48,1,0,0.0143,Low Risk,4637.35,72,64.41,1774.76,174.5,204.86,986.45,1496.77,0,83.47,0.0,111.3,13.84,-41.67,0.136,-129.47,-21.1899,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Do Not Launch,Not Eligible,0.0449,0.1561,-0.009,High Utilization,Negative Profit,Negative ROI,0,0
108860,68,137428.68,Full-Time,CA,120,Venture,Cashback,769,26754.36,4385.04,0.1639,0,0.0,0.6583,0,0,0.002,Low Risk,7948.39,100,79.48,2387.88,2034.13,940.93,1180.63,1404.82,0,143.07,0.0,174.86,0.53,-32.32,0.1141,-66.98,-8.6987,Premium Growth Candidate,Premium Upgrade Offer,Travel Rewards Upgrade,Do Not Launch,Not Eligible,0.0578,0.0319,-0.0041,Low Utilization,Negative Profit,Negative ROI,0,0
108861,36,50973.69,Full-Time,CA,104,Platinum,Travel,642,19074.45,10372.69,0.5438,0,0.0,0.4652,1,0,0.0328,Moderate Risk,3285.35,59,55.68,1183.29,280.2,202.79,996.74,622.33,0,59.14,0.0,32.85,20.41,5.88,0.1485,-94.8,-28.2143,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Do Not Launch,Not Eligible,0.0645,0.2035,0.0018,Moderate Utilization,Low Profit,Negative ROI,0,0
108862,60,87730.33,Full-Time,VA,31,Quicksilver,Dining,705,23379.02,11860.18,0.5073,1,6988.18,0.5741,0,0,0.0137,Low Risk,6353.76,82,77.48,874.46,670.34,624.17,2390.12,1794.67,0,114.37,142.68,108.01,9.75,139.29,0.1562,156.64,29.8931,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Scale,Treatment,0.0724,0.1352,0.0219,Moderate Utilization,High Profit,High ROI,1,0
108863,65,71668.78,Self-Employed,CA,113,Savor,Travel,681,21629.41,4146.36,0.1917,1,2458.34,0.8252,0,0,0.0071,Low Risk,271.82,4,67.96,36.81,73.76,22.66,28.76,109.82,1,4.89,50.19,6.52,1.77,46.79,0.1647,88.77,19.3399,Dormant but Recoverable,Reactivation Bonus,$50 Spend Reactivation Bonus,Scale,Treatment,0.0038,0.0579,0.1721,Low Utilization,Moderate Profit,Moderate ROI,1,0
108864,60,62904.81,Full-Time,NJ,59,Platinum,Travel,598,17164.1,4548.49,0.265,1,3551.65,0.4626,1,0,0.0267,Low Risk,4050.31,65,62.31,900.11,1032.23,32.33,722.38,1363.27,0,72.91,72.51,40.5,7.29,97.63,0.1502,45.49,14.0836,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Scale,Treatment,0.0644,0.0723,0.0241,Low Utilization,Moderate Profit,Moderate ROI,1,0
108865,61,144036.61,Full-Time,GA,33,Savor,Cashback,737,28891.52,12212.45,0.4227,1,10945.09,0.8713,0,0,0.0055,Low Risk,851.89,12,70.99,219.87,263.62,37.19,143.73,187.47,1,15.33,223.46,20.45,4.03,214.31,0.1509,381.48,49.6719,Dormant but Recoverable,Reactivation Bonus,$50 Spend Reactivation Bonus,Scale,Treatment,0.0059,0.0848,0.2516,Moderate Utilization,High Profit,High ROI,1,0
108866,25,54701.99,Self-Employed,CA,37,Secured,Travel,666,17142.64,4508.51,0.263,1,3991.78,0.6982,0,0,0.0112,Low Risk,2173.83,48,45.29,315.47,1086.24,175.22,189.83,407.06,0,39.13,81.5,13.04,3.03,104.56,0.1105,116.26,37.0255,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Scale,Treatment,0.0397,0.0824,0.0481,Low Utilization,High Profit,High ROI,1,0
108867,39,111424.14,Full-Time,CA,95,Quicksilver,Low APR,741,24366.89,4298.32,0.1764,0,0.0,0.6426,0,0,0.0022,Low Risk,4816.2,52,92.62,1081.53,1780.69,418.39,775.46,760.13,0,86.69,0.0,81.88,0.57,4.24,0.0984,-5.83,-2.3603,Premium Growth Candidate,Premium Upgrade Offer,Travel Rewards Upgrade,Do Not Launch,Not Eligible,0.0432,0.0386,0.0009,Low Utilization,Low Profit,Negative ROI,0,0
108868,57,77667.94,Part-Time,NY,48,Quicksilver,Grocery,678,22413.29,5202.12,0.2321,1,3276.92,0.7342,0,0,0.0079,Low Risk,3790.43,68,55.74,1988.74,550.88,31.75,177.99,1041.08,0,68.23,66.9,64.44,2.47,68.22,0.1148,62.28,11.7955,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Scale,Control,0.0488,0.067,0.018,Low Utilization,Moderate Profit,Moderate ROI,1,0
108869,49,65703.43,Full-Time,NY,80,Secured,Grocery,643,13154.35,131.54,0.01,0,0.0,0.7676,0,0,0.0041,Low Risk,1848.48,20,92.42,137.09,288.61,365.15,427.69,629.94,0,33.27,0.0,11.09,0.03,22.15,0.1512,26.45,6.9789,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Scale,Treatment,0.0281,0.002,0.012,Low Utilization,Low Profit,Moderate ROI,1,0
108870,21,117741.55,Self-Employed,TX,55,Platinum,Travel,665,23131.85,6400.58,0.2767,1,5174.27,0.3916,2,0,0.0153,Low Risk,6564.08,90,72.93,2543.25,1575.71,595.42,559.16,1290.54,0,118.15,105.64,65.64,5.88,152.27,0.14,139.71,30.8411,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Scale,Control,0.0557,0.0544,0.0232,Low Utilization,High Profit,High ROI,1,0
108871,48,74746.41,Full-Time,FL,119,Quicksilver,Grocery,712,23550.59,6912.1,0.2935,1,5364.77,0.6394,0,0,0.0073,Low Risk,2554.87,45,56.77,593.95,1235.7,2.16,86.18,636.87,0,45.99,109.53,43.43,3.03,109.06,0.1077,121.69,21.1635,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Scale,Treatment,0.0342,0.0925,0.0427,Low Utilization,High Profit,High ROI,1,0
108872,60,63544.8,Full-Time,CA,19,Quicksilver,Low APR,694,16884.57,8209.28,0.4862,0,0.0,0.5054,0,0,0.0117,Low Risk,2485.15,29,85.69,713.95,489.35,235.04,390.8,656.01,0,44.73,0.0,42.25,5.76,-3.28,0.096,-25.15,-6.6359,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Do Not Launch,Not Eligible,0.0391,0.1292,-0.0013,Moderate Utilization,Negative Profit,Negative ROI,0,0
108873,61,118109.3,Full-Time,TX,72,Venture,Cashback,770,32569.37,4159.11,0.1277,0,0.0,0.8657,0,0,0.002,Low Risk,6086.81,72,84.54,802.22,771.81,95.84,2101.38,2315.56,0,109.56,0.0,133.91,0.5,-24.85,0.1334,-61.19,-7.399,Premium Growth Candidate,Premium Upgrade Offer,Travel Rewards Upgrade,Do Not Launch,Not Eligible,0.0515,0.0352,-0.0041,Low Utilization,Negative Profit,Negative ROI,0,0
108874,39,111824.97,Retired,CA,44,Platinum,Travel,670,17528.76,3912.42,0.2232,0,0.0,0.5936,0,0,0.0046,Low Risk,4026.31,77,52.29,1353.29,2032.86,96.13,345.91,198.12,0,72.47,0.0,40.26,1.08,31.13,0.1156,22.28,5.57,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Scale,Treatment,0.036,0.035,0.0077,Low Utilization,Moderate Profit,Moderate ROI,1,0
108875,32,109625.42,Self-Employed,NJ,96,Platinum,Grocery,721,22313.08,7370.01,0.3303,0,0.0,0.5323,0,0,0.0042,Low Risk,4942.26,53,93.25,1300.53,1722.15,985.72,290.08,643.78,0,88.96,0.0,49.42,1.86,37.68,0.1368,37.58,13.1399,Premium Growth Candidate,Premium Upgrade Offer,Travel Rewards Upgrade,Scale,Treatment,0.0451,0.0672,0.0076,Moderate Utilization,Moderate Profit,Moderate ROI,1,0
108876,36,22000.0,Full-Time,TX,114,Platinum,Grocery,589,9959.04,6217.43,0.6243,1,5039.98,0.2996,2,0,0.1431,High Risk,1336.74,24,55.7,176.17,128.0,333.6,560.54,138.44,0,24.06,102.9,13.37,53.38,60.21,0.119,-38.05,-10.5402,High-Utilization Revolver,Payment Health Messaging,Financial Health Nudge,Do Not Launch,Not Eligible,0.0608,0.2826,0.045,High Utilization,Moderate Profit,Negative ROI,0,0
108877,35,79608.34,Full-Time,MA,43,Platinum,Grocery,685,22675.89,3730.18,0.1645,0,0.0,0.8006,0,0,0.0042,Low Risk,2732.58,35,78.07,819.02,263.46,16.96,1129.67,503.47,0,49.19,0.0,27.33,0.94,20.92,0.1534,20.19,4.1288,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Test,Treatment,0.0343,0.0469,0.0077,Low Utilization,Low Profit,Low ROI,1,0
108878,37,72336.87,Full-Time,VA,110,Quicksilver,Low APR,806,24757.04,247.57,0.01,0,0.0,1.0,0,0,0.002,Low Risk,2034.27,21,96.87,153.16,674.62,174.23,307.18,725.07,0,36.62,0.0,34.58,0.03,2.01,0.0825,-5.91,-1.1657,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Do Not Launch,Not Eligible,0.0281,0.0034,0.001,Low Utilization,Low Profit,Negative ROI,0,0
108879,35,65209.3,Full-Time,TX,74,Platinum,Cashback,708,23045.51,14537.11,0.6308,1,9606.82,0.3532,0,0,0.0225,Low Risk,2210.93,35,63.17,501.42,60.65,278.15,403.66,967.05,0,39.8,196.14,22.11,19.63,194.2,0.099,206.4,40.9524,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Scale,Control,0.0339,0.2229,0.0878,High Utilization,High Profit,High ROI,1,0
108880,43,85485.96,Full-Time,NJ,9,Platinum,Dining,656,21522.98,12319.75,0.5724,1,9404.5,0.5135,1,0,0.0357,Moderate Risk,4633.75,94,49.3,1846.18,2029.48,247.3,333.41,177.39,0,83.41,192.01,46.34,26.39,202.69,0.1302,168.23,46.6011,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Scale,Treatment,0.0542,0.1441,0.0437,Moderate Utilization,High Profit,High ROI,1,0
108881,23,73823.61,Student,NY,94,Platinum,Cashback,665,18142.7,4758.83,0.2623,0,0.0,0.4135,0,0,0.007,Low Risk,3875.98,62,62.52,792.63,881.3,195.59,1433.0,573.47,0,69.77,0.0,38.76,2.0,29.01,0.1173,12.73,3.8,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Test,Control,0.0525,0.0645,0.0075,Low Utilization,Moderate Profit,Low ROI,1,0
108882,34,87963.67,Full-Time,NJ,68,Platinum,Travel,676,21303.81,6003.41,0.2818,0,0.0,0.4966,0,0,0.0062,Low Risk,4573.84,53,86.3,994.68,2033.58,237.6,334.61,973.36,0,82.33,0.0,45.74,2.23,34.36,0.1261,21.51,7.2424,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Scale,Control,0.052,0.0682,0.0075,Low Utilization,Moderate Profit,Moderate ROI,1,0
108883,36,59127.77,Student,TX,117,Platinum,Cashback,666,20939.45,7647.09,0.3652,0,0.0,0.5101,0,0,0.0106,Low Risk,3678.9,56,65.69,253.78,1510.35,1073.31,136.22,705.24,0,66.22,0.0,36.79,4.86,24.57,0.1104,-0.84,-0.3182,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Do Not Launch,Not Eligible,0.0622,0.1293,0.0067,Moderate Utilization,Low Profit,Negative ROI,0,0
108884,28,124148.77,Full-Time,FL,57,Platinum,Travel,663,26842.31,4866.51,0.1813,0,0.0,0.6877,0,0,0.004,Low Risk,5256.74,69,76.18,445.54,2436.49,64.69,405.64,1904.37,0,94.62,0.0,52.57,1.17,40.88,0.1396,40.75,9.3249,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Scale,Control,0.0423,0.0392,0.0078,Low Utilization,Moderate Profit,Moderate ROI,1,0
108885,64,91780.63,Self-Employed,VA,32,Platinum,Travel,711,22267.15,4491.28,0.2017,1,2509.55,0.4987,0,0,0.0049,Low Risk,4107.53,43,95.52,974.69,1016.74,48.36,963.68,1104.06,0,73.94,51.24,41.08,1.32,82.78,0.1303,104.67,25.1007,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Scale,Control,0.0448,0.0489,0.0202,Low Utilization,Moderate Profit,High ROI,1,0
108886,54,83105.08,Full-Time,VA,23,Platinum,Dining,592,13045.73,5334.4,0.4089,1,3751.06,0.3529,2,0,0.0526,Moderate Risk,5942.39,116,51.23,2962.12,421.68,918.16,530.32,1110.12,0,106.96,76.58,59.42,16.84,107.28,0.1277,-159.24,-34.9211,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Do Not Launch,Not Eligible,0.0715,0.0642,0.0181,Moderate Utilization,High Profit,Negative ROI,0,0
108887,65,81418.37,Full-Time,NJ,12,Platinum,Cashback,610,15764.32,3288.44,0.2086,1,2310.47,0.5371,0,0,0.0129,Low Risk,3398.86,45,75.53,553.55,585.61,1248.85,662.33,348.52,0,61.18,47.17,33.99,2.55,71.81,0.1323,64.18,17.7293,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Scale,Control,0.0417,0.0404,0.0211,Low Utilization,Moderate Profit,Moderate ROI,1,0
108888,48,107587.33,Self-Employed,NY,86,Venture,Grocery,804,28163.93,13822.86,0.4908,1,13024.67,0.7593,0,0,0.0048,Low Risk,6213.87,119,52.22,1515.68,1129.62,527.09,1342.73,1698.74,0,111.85,265.92,136.71,3.98,237.08,0.1298,335.95,54.4489,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Scale,Treatment,0.0578,0.1285,0.0382,Moderate Utilization,High Profit,High ROI,1,0
108889,26,101631.51,Full-Time,FL,118,Savor,Cashback,691,26173.39,1536.38,0.0587,0,0.0,0.7187,0,0,0.0025,Low Risk,6893.29,78,88.38,1323.76,1092.89,1604.32,311.43,2560.9,0,124.08,0.0,165.44,0.23,-41.59,0.1071,-74.83,-13.1051,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Do Not Launch,Not Eligible,0.0678,0.0151,-0.006,Low Utilization,Negative Profit,Negative ROI,0,0
108890,65,63110.08,Student,NY,79,Quicksilver,Dining,729,23655.73,236.56,0.01,0,0.0,0.971,0,0,0.002,Low Risk,2024.5,26,77.87,400.95,153.71,126.99,572.82,770.03,0,36.44,0.0,34.42,0.03,1.99,0.145,-5.6,-1.3861,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Do Not Launch,Not Eligible,0.0321,0.0037,0.001,Low Utilization,Low Profit,Negative ROI,0,0
108891,43,100300.94,Part-Time,CA,74,Secured,Low APR,669,21498.79,9627.16,0.4478,0,0.0,0.4978,0,0,0.0101,Low Risk,499.9,9,55.54,314.82,88.72,58.15,10.28,27.93,1,9.0,0.0,3.0,5.83,0.17,0.0889,-0.08,-0.0308,Dormant but Recoverable,Reactivation Bonus,$50 Spend Reactivation Bonus,Do Not Launch,Not Eligible,0.005,0.096,0.0003,Moderate Utilization,Low Profit,Negative ROI,0,0
108892,54,71189.59,Retired,CA,6,Platinum,Grocery,579,16125.49,6413.11,0.3977,0,0.0,0.3423,1,0,0.0316,Moderate Risk,3551.07,59,60.19,538.07,802.06,760.37,413.79,1036.78,0,63.92,0.0,35.51,12.16,16.25,0.1281,-84.33,-22.1339,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Do Not Launch,Not Eligible,0.0499,0.0901,0.0046,Moderate Utilization,Low Profit,Negative ROI,0,0
108893,39,148020.97,Self-Employed,VA,5,Savor,Travel,711,29989.92,8424.17,0.2809,0,0.0,0.5926,1,0,0.0043,Low Risk,7993.13,108,74.01,839.84,760.05,1120.27,2169.45,3103.52,0,143.88,0.0,191.84,2.17,-50.13,0.1553,-140.81,-26.4184,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Do Not Launch,Not Eligible,0.054,0.0569,-0.0063,Low Utilization,Negative Profit,Negative ROI,0,0
108894,45,104929.68,Full-Time,VA,61,Venture,Cashback,832,34910.3,4705.91,0.1348,0,0.0,0.7753,0,0,0.002,Low Risk,4148.44,87,47.68,817.57,1716.06,119.65,926.67,568.49,0,74.67,0.0,91.27,0.56,-17.16,0.1258,-41.86,-5.3805,Premium Growth Candidate,Premium Upgrade Offer,Travel Rewards Upgrade,Do Not Launch,Not Eligible,0.0395,0.0448,-0.0041,Low Utilization,Negative Profit,Negative ROI,0,0
108895,44,50880.96,Full-Time,IL,64,Platinum,Cashback,588,13677.97,5643.53,0.4126,1,3091.32,0.2033,0,0,0.0352,Moderate Risk,2213.45,27,81.98,544.32,196.34,144.41,314.93,1013.46,0,39.84,63.11,22.13,11.92,68.9,0.1011,23.56,3.6584,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Test,Treatment,0.0435,0.1109,0.0311,Moderate Utilization,Moderate Profit,Low ROI,1,0
108896,34,176116.06,Part-Time,VA,53,Venture,Dining,850,42877.68,947.6,0.0221,0,0.0,1.0,0,0,0.002,Low Risk,8094.58,150,53.96,2507.85,2099.5,88.25,2930.51,468.47,0,145.7,0.0,178.08,0.11,-32.49,0.1656,-95.08,-12.5105,Premium Growth Candidate,Premium Upgrade Offer,Travel Rewards Upgrade,Do Not Launch,Not Eligible,0.046,0.0054,-0.004,Low Utilization,Negative Profit,Negative ROI,0,0
108897,48,27368.37,Full-Time,MA,113,Platinum,Cashback,641,10428.22,5108.78,0.4899,0,0.0,0.4145,0,0,0.0236,Low Risk,2541.18,28,90.76,856.05,624.75,121.05,432.04,507.29,0,45.74,0.0,25.41,7.23,13.1,0.087,-27.18,-8.2364,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Do Not Launch,Not Eligible,0.0929,0.1867,0.0052,Moderate Utilization,Low Profit,Negative ROI,0,0
108898,56,86481.78,Full-Time,GA,41,Savor,Cashback,696,23464.39,10932.06,0.4659,1,8384.95,0.4228,0,0,0.0131,Low Risk,5177.07,70,73.96,1240.51,95.84,581.3,2435.93,823.49,0,93.19,171.19,124.25,8.59,131.54,0.1086,111.21,14.2031,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Scale,Treatment,0.0599,0.1264,0.0254,Moderate Utilization,High Profit,Moderate ROI,1,0
108899,21,49393.6,Full-Time,CA,119,Secured,Travel,616,17919.67,5927.83,0.3308,1,4021.29,0.5197,2,0,0.0424,Moderate Risk,1865.73,30,62.19,308.27,33.24,418.11,873.96,232.16,0,33.58,82.1,11.19,15.08,89.41,0.1264,69.0,22.1154,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Scale,Control,0.0378,0.12,0.0479,Moderate Utilization,Moderate Profit,High ROI,1,0
108900,27,145876.51,Part-Time,MA,34,Platinum,Cashback,715,27351.78,7806.2,0.2854,0,0.0,0.5879,0,0,0.003,Low Risk,5285.79,90,58.73,558.9,291.33,825.91,523.82,3085.83,0,95.14,0.0,52.86,1.41,40.87,0.0999,31.81,6.1767,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Scale,Control,0.0362,0.0535,0.0077,Low Utilization,Moderate Profit,Moderate ROI,1,0
108901,62,73583.68,Full-Time,TX,41,Savor,Grocery,702,20087.06,5005.7,0.2492,1,2478.64,0.512,1,0,0.0098,Low Risk,2783.98,49,56.82,604.95,1034.88,276.05,133.56,734.54,0,50.11,50.61,66.82,2.94,30.96,0.1103,12.37,1.9119,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Test,Control,0.0378,0.068,0.0111,Low Utilization,Moderate Profit,Low ROI,1,0
108902,48,47410.83,Full-Time,CA,38,Quicksilver,Travel,707,18825.19,5393.42,0.2865,1,4533.87,0.5661,0,0,0.0089,Low Risk,3176.69,44,72.2,899.59,947.7,4.59,975.11,349.71,0,57.18,92.57,54.0,2.88,92.87,0.1495,130.31,25.804,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Scale,Control,0.067,0.1138,0.0292,Low Utilization,Moderate Profit,High ROI,1,0
108903,68,59164.22,Retired,NC,95,Platinum,Grocery,669,18223.15,4444.63,0.2439,1,2545.98,0.5229,2,0,0.0196,Low Risk,4314.72,80,53.93,2110.74,626.9,81.21,791.22,704.66,0,77.66,51.98,43.15,5.23,81.26,0.1126,30.93,8.5207,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Scale,Treatment,0.0729,0.0751,0.0188,Low Utilization,Moderate Profit,Moderate ROI,1,0
108904,50,49028.1,Self-Employed,CA,42,Quicksilver,Travel,683,21019.29,6761.91,0.3217,1,4984.12,0.622,0,0,0.0121,Low Risk,2286.87,44,51.97,309.93,247.08,130.24,1526.45,73.17,0,41.16,101.76,38.88,4.91,99.13,0.1434,137.39,18.7435,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Scale,Control,0.0466,0.1379,0.0433,Moderate Utilization,Moderate Profit,Moderate ROI,1,0
108905,53,58196.1,Full-Time,GA,57,Platinum,Low APR,640,16270.33,3716.14,0.2284,0,0.0,0.494,1,0,0.0122,Low Risk,3620.04,43,84.19,527.0,1312.64,530.49,772.07,477.84,0,65.16,0.0,36.2,2.72,26.24,0.0682,-5.96,-1.6742,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Do Not Launch,Not Eligible,0.0622,0.0639,0.0072,Low Utilization,Moderate Profit,Negative ROI,0,0
108906,65,57639.77,Full-Time,IL,16,Savor,Low APR,757,26647.34,2971.18,0.1115,0,0.0,0.8435,0,0,0.0022,Low Risk,2117.32,42,50.41,493.03,253.73,436.24,611.4,322.92,0,38.11,0.0,50.82,0.39,-13.1,0.0853,-22.0,-3.9568,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Do Not Launch,Not Eligible,0.0367,0.0515,-0.0062,Low Utilization,Negative Profit,Negative ROI,0,0
108907,53,48267.54,Part-Time,GA,49,Platinum,Travel,659,17904.17,4699.84,0.2625,0,0.0,0.464,0,0,0.0088,Low Risk,413.66,5,82.73,7.91,128.21,67.27,93.7,116.57,1,7.45,0.0,4.14,2.48,0.83,0.1796,-2.17,-0.5818,Dormant but Recoverable,Reactivation Bonus,$50 Spend Reactivation Bonus,Do Not Launch,Not Eligible,0.0086,0.0974,0.002,Low Utilization,Low Profit,Negative ROI,0,0
108908,37,74118.97,Full-Time,VA,26,Platinum,Cashback,769,28256.89,282.57,0.01,0,0.0,0.7844,0,0,0.002,Low Risk,2643.09,50,52.86,297.6,362.41,559.79,808.52,614.78,0,47.58,0.0,26.43,0.03,21.12,0.1151,22.5,15.0,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Scale,Control,0.0357,0.0038,0.008,Low Utilization,Low Profit,Moderate ROI,1,0
108909,46,77988.3,Full-Time,VA,92,Platinum,Cashback,638,17830.83,4413.13,0.2475,0,0.0,0.7061,0,0,0.0083,Low Risk,2457.72,53,46.37,1057.63,570.85,175.32,163.95,489.97,0,44.24,0.0,24.58,2.2,17.46,0.1176,1.99,0.4004,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Test,Treatment,0.0315,0.0566,0.0071,Low Utilization,Low Profit,Low ROI,1,0
108910,32,43545.05,Self-Employed,TX,98,Platinum,Low APR,642,14605.94,5021.52,0.3438,0,0.0,0.4836,1,0,0.0188,Low Risk,1978.44,34,58.19,897.82,262.85,31.75,303.21,482.82,0,35.61,0.0,19.78,5.66,10.17,0.0761,-12.0,-6.25,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Do Not Launch,Not Eligible,0.0454,0.1153,0.0051,Moderate Utilization,Low Profit,Negative ROI,0,0
108911,37,32975.73,Full-Time,TX,34,Platinum,Travel,680,13515.81,5861.81,0.4337,1,4693.57,0.6487,0,0,0.0194,Low Risk,932.14,13,71.7,83.35,91.69,8.99,189.79,558.32,0,16.78,95.83,9.32,6.82,96.47,0.1482,155.86,33.1617,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Scale,Treatment,0.0283,0.1778,0.1035,Moderate Utilization,Moderate Profit,High ROI,1,0
108912,54,75402.95,Full-Time,IL,119,Quicksilver,Cashback,685,14478.83,1961.88,0.1355,0,0.0,0.7227,0,0,0.004,Low Risk,2293.26,25,91.73,658.73,88.18,385.84,910.86,249.65,0,41.28,0.0,38.99,0.47,1.82,0.1012,-11.09,-1.9088,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Do Not Launch,Not Eligible,0.0304,0.026,0.0008,Low Utilization,Low Profit,Negative ROI,0,0
